nbh_num,venue_id,venue_lon,venue_lat,cat_1,cat_2,price_tier,likes,rating
95,4c62c59ce1621b8dd0332453,-79.40824866273744,43.67461834990478,Indian Restaurant,None,2,40,8.5
95,4df15e3c1f6e818dadf7afc0,-79.40349130034014,43.66675488472059,Vegetarian / Vegan Restaurant,None,2,293,8.6
95,4dd5c8762271c5d36d13e5c1,-79.4012790354265,43.67611179256714,Mexican Restaurant,None,2,145,8.4
95,51dde181498eeca51450d79a,-79.40368028354095,43.675896076491284,BBQ Joint,American Restaurant,3,76,7.9
98,51f70ed7498e22ab07725a43,-79.3905246388595,43.67987011343499,Italian Restaurant,None,3,168,8.6
98,5890f70e65be581749d7522e,-79.39194466929969,43.682810954698965,Vegetarian / Vegan Restaurant,Café,2,6,7.8
98,4d407afca799ba7a9bd9d160,-79.39053550112058,43.67990178371223,Italian Restaurant,Bar,2,46,7.7
98,4c2bd80e57a9c9b6b796f667,-79.39047205460909,43.67877897000512,Italian Restaurant,None,3,9,7.7
98,57e45d0c498e5914adb8e99c,-79.3901412651251,43.67817565348959,Café,None,1,5,7.6
99,4b939ca4f964a520344a34e3,-79.38861602551758,43.704513877453266,Café,French Restaurant,1,50,8.4
99,4b939d18f964a520454a34e3,-79.38847622354874,43.70498511291793,Seafood Restaurant,None,3,7,7.6
99,4b71edddf964a520cb642de3,-79.38863854,43.704558,Italian Restaurant,None,2,10,7.5
99,4b258fcef964a520d37324e3,-79.38870408604551,43.70494407149989,Sushi Restaurant,None,2,11,7.3
99,4bd4b2546798ef3bb235628d,-79.3879846,43.703594,Italian Restaurant,None,3,7,7.2
100,4ae65d5af964a520ada621e3,-79.40606744008124,43.70485530038984,Burger Joint,American Restaurant,2,56,7.2
100,51ce2935498e66d5290f45c9,-79.40695373525546,43.70492346730393,Japanese Restaurant,None,2,29,7.3
100,4af02c3bf964a520a7da21e3,-79.4034815216249,43.70574804800791,Breakfast Spot,None,2,57,7.1
100,4ad772faf964a520a70a21e3,-79.39790489107128,43.70570154444578,Restaurant,None,3,108,7.7
100,50c3aca0e4b08c3b596b19d7,-79.40774649663494,43.704863139986706,Persian Restaurant,None,0,30,7.1
102,4bf558e1e5eba593a8a32090,-79.42705925045371,43.700646105156096,Bagel Shop,Bakery,1,5,7.7
102,4bd32c51caff9521562ed4f0,-79.426909,43.700775,Pizza Place,None,1,0,6.1
102,51c1e407498e9e1f8efd0ab9,-79.426272,43.700904,Pizza Place,None,1,2,0.0
102,4b5a08eef964a52015a928e3,-79.42686971443239,43.70069127494329,Bakery,None,1,2,0.0
103,4f4d31aee4b0ef284ae397ea,-79.39981137215881,43.713486181375714,Café,None,1,27,8.6
103,4aec79e5f964a5209fc721e3,-79.40040634837081,43.71678474928588,Chinese Restaurant,None,2,8,7.6
103,4b8b0260f964a520178e32e3,-79.39968361029854,43.71331640391565,Pizza Place,None,1,8,7.8
103,515f21e5e4b03c1e772c36c7,-79.400093,43.713861,Restaurant,Sushi Restaurant,3,9,7.4
103,5738efd3498ef5d2444c477e,-79.4,43.71463,Mexican Restaurant,None,1,6,7.3
104,5bdcf092cb3fd2002c311f71,-79.394808,43.706961,Italian Restaurant,Café,2,10,8.0
104,521e0c6c04939a8ad55d93d3,-79.39564918411965,43.707324410453595,Vegetarian / Vegan Restaurant,None,2,101,7.8
104,4e125f30b61c637b97b6251c,-79.38912464296774,43.70575225315343,Pizza Place,None,1,26,7.6
104,57ab529a498efc73a8a4edfa,-79.39449989909832,43.70753317768306,Taco Place,None,1,40,7.5
104,5abe3be1d3cce81e4407f9e5,-79.39712,43.702667,Syrian Restaurant,None,0,10,7.2
105,543a91fb498e12bc6fd44f2e,-79.40376944766918,43.73133877297435,Bakery,None,1,29,8.3
105,4f777d6ce4b0e91fa702b618,-79.40324105170586,43.72931098021923,BBQ Joint,None,2,74,8.0
105,4ba17c87f964a52032bb37e3,-79.40414749141355,43.73256202476285,Japanese Restaurant,Sushi Restaurant,2,26,8.1
105,4cc37b3fbde8f04dc69ca54b,-79.4038935868189,43.73236191776462,Burger Joint,Wine Bar,2,51,8.0
105,4b61ce10f964a520ee232ae3,-79.40439018944329,43.73374302183267,Sandwich Place,Restaurant,1,30,8.6
106,4c8cf4fb509e370426bd3755,-79.43067,43.69261,Restaurant,None,2,0,0.0
108,4aeb78e6f964a5206fc221e3,-79.45171931570894,43.70060745090339,Sandwich Place,None,1,58,7.3
108,4ae9c34af964a5202eb621e3,-79.45168436610791,43.70072965454009,Argentinian Restaurant,None,2,5,6.0
108,591b7475b9ac384466dc6fb0,-79.4515145,43.69567319999999,Pizza Place,Restaurant,1,0,6.3
108,4b5dd250f964a520b16d29e3,-79.451489,43.698346,Thai Restaurant,None,2,1,0.0
108,4c4f0fa6fb742d7fda08542f,-79.45244337587796,43.70147993924583,Italian Restaurant,None,2,0,0.0
110,4d978154744f37044945d757,-79.47289230880898,43.680842302990285,Café,Bakery,1,8,7.4
110,4bc5e80cb387d13a14eac0e8,-79.46762043733504,43.68192433660699,Bakery,None,1,7,7.2
110,519ff013498e7961445199df,-79.47128927776374,43.68200767885235,Bakery,None,1,5,6.9
110,4bc218402a89ef3b4f35f388,-79.47316376802233,43.68096387210818,BBQ Joint,None,2,15,7.1
110,5d3000991938c7000850b41d,-79.47189,43.68195,Fast Food Restaurant,Burger Joint,1,0,6.4
111,4d1e88b7e56f6ea847c9651d,-79.50621055192981,43.67779000623413,Restaurant,None,2,9,8.2
111,4b09ab07f964a520501b23e3,-79.49924295674427,43.66655341922946,Bakery,None,1,14,7.8
111,4d8ba6900c4e41bd86f7667f,-79.49435794573112,43.676602031841846,Pizza Place,None,1,3,6.5
111,4cb0fb2939458cfa66ce07a0,-79.48678005057776,43.667359043070654,Fried Chicken Joint,Cajun / Creole Restaurant,1,3,6.5
111,4b3bd657f964a520377c25e3,-79.48715239190194,43.66821126969315,Indian Restaurant,None,2,5,6.2
113,4c670e987abde21e0b6d6568,-79.5189817242212,43.70110845129989,Diner,None,1,8,7.7
113,4cc2280b06c254812dfd8747,-79.5174993495782,43.70058873986015,Pizza Place,None,1,3,6.5
113,4e52ee7881dc6e249dd940aa,-79.51892076851034,43.701045305368446,Fried Chicken Joint,None,1,4,6.3
113,4bcb928b3740b713c3d26265,-79.51082954379928,43.700943246034775,Sandwich Place,Fast Food Restaurant,1,2,6.3
113,556240fb498e157f89d016ad,-79.51740264892578,43.700565338134766,Café,None,1,2,0.0
115,4dc94af9b0fb33002afc58b0,-79.4963,43.6895,Fast Food Restaurant,South American Restaurant,1,1,5.8
115,4c9e56f046978cfa8ec4a07f,-79.49920925945383,43.690442580746016,American Restaurant,None,2,3,0.0
115,4ef9f88ebe7bb4784fcf2ba1,-79.5008511792945,43.69156172648821,Asian Restaurant,Vietnamese Restaurant,2,2,0.0
115,50d4ca76e4b0496aaddff220,-79.492994,43.688296,Pizza Place,None,1,0,0.0
118,4cdc8e53d4ecb1f7843c8048,-79.29884391314476,43.78050473445372,Chinese Restaurant,Seafood Restaurant,1,22,7.8
118,4b5a2bf2f964a520deb128e3,-79.308264,43.778649,Italian Restaurant,None,2,46,7.8
118,56fdaefd498e27417498764c,-79.2998370364667,43.780437780734204,Thai Restaurant,None,2,15,6.9
118,51e2d3a2498e834f5b4f0f23,-79.30829897588661,43.77823412485005,Noodle House,None,1,7,7.2
118,4b16bf72f964a520e4bc23e3,-79.311773,43.778415,Seafood Restaurant,None,3,62,7.1
120,4bd847e709ecb713146d487c,-79.29558,43.707844,Restaurant,None,2,6,8.0
120,53729c0a498e019260644870,-79.29380798339844,43.71721649169922,Vegetarian / Vegan Restaurant,None,2,6,7.6
120,4f8f50f1e4b08140614558ed,-79.26753870019006,43.70857380124545,Burger Joint,None,1,12,7.4
120,58e968093e9dfb70ef0bc341,-79.2957,43.708595,Mexican Restaurant,None,1,7,7.0
120,53b885de498ebfb1adec7a81,-79.28668407067222,43.72598045889281,Burrito Place,None,1,23,7.0
122,56d51743498e60da346470e2,-79.26453158481682,43.69166644406541,Café,None,1,10,8.3
122,511732bbe4b066680f965200,-79.2700732547006,43.688420506662354,Thai Restaurant,None,2,21,8.2
122,52d5ac8f11d2476f50fe5fbb,-79.26948627518628,43.68904771098145,Diner,None,1,3,6.3
122,4c55f54b72cf0f47d41f15d7,-79.2759427181229,43.69456108281205,Restaurant,None,2,11,6.1
126,5226562611d2cd49d83ef03b,-79.27694504646365,43.754914739291834,Indian Restaurant,None,2,9,7.1
126,4b6475aef964a520eab42ae3,-79.27661122245037,43.75383283792732,Chinese Restaurant,None,2,14,7.1
126,4bc88e208b7c9c743b5538cf,-79.26950674263456,43.7616699583205,Bakery,None,1,9,7.2
126,4bc75a3c6501c9b630433e29,-79.27857193068989,43.757770305647185,Vietnamese Restaurant,None,2,23,6.4
126,4bf96c435317a593a23a017f,-79.27627591942013,43.756041539453136,Indian Restaurant,None,2,27,6.6
127,4c41fbccff711b8dc8ca1205,-79.25955802202225,43.76605005251648,Wings Joint,None,1,3,6.3
127,55bdab08498ec0787d438252,-79.25409794617734,43.75551951599321,BBQ Joint,None,2,2,0.0
127,4c3775901e06d13ad6fa753e,-79.25961584090459,43.76630202699679,Pizza Place,None,1,3,0.0
127,4c674ced7abde21e94536668,-79.25354224810086,43.75350728078251,Chinese Restaurant,None,1,1,0.0
128,4c5c9bee94fd0f47cb30c945,-79.25872401779647,43.78727725968595,Caribbean Restaurant,None,2,35,8.7
128,4b802d15f964a520715930e3,-79.26955187711835,43.78772222037297,Noodle House,Chinese Restaurant,1,19,7.5
128,540474fb498e979708c1eabb,-79.26958536632105,43.787567846730724,Cantonese Restaurant,None,0,9,7.5
128,4bdda89c587b2d7fd88a5409,-79.27665787813419,43.787047925304336,Asian Restaurant,Malay Restaurant,2,14,8.1
128,4c5ca3d1d25320a102dcc37a,-79.25101515799338,43.79161325329546,Caribbean Restaurant,None,1,29,8.7
129,4b93d4a7f964a520eb5334e3,-79.26927478027933,43.81011674776289,Indian Restaurant,None,1,28,7.5
129,58388814809a776da0e00646,-79.27058461606062,43.79788486462263,Chinese Restaurant,Dim Sum Restaurant,1,13,7.4
129,4dacc7855da32d679da9ee55,-79.26763433869755,43.80903482487377,Chinese Restaurant,None,1,35,6.3
129,4d658b7c89238cfaa5129b36,-79.2694738316909,43.80937220230191,Sandwich Place,Fast Food Restaurant,1,1,6.3
129,4d7e9db4e7e1721e6cb7e30b,-79.2679286798945,43.80865177635264,Fried Chicken Joint,None,1,6,6.1
130,4baf981cf964a5203d0e3ce3,-79.28011274320716,43.81016961981095,Caribbean Restaurant,Bakery,2,14,8.6
130,4b5cd349f964a520ea4529e3,-79.27603832875346,43.82558151136016,Chinese Restaurant,None,1,12,6.9
130,4b93d4a7f964a520eb5334e3,-79.26927478027933,43.81011674776289,Indian Restaurant,None,1,28,7.5
130,56fbf5b0498e3026013dc8aa,-79.28757481342836,43.827803254325694,Pizza Place,None,1,7,7.0
130,4d658b7c89238cfaa5129b36,-79.2694738316909,43.80937220230191,Sandwich Place,Fast Food Restaurant,1,1,6.3
131,4ba6f126f964a520ee7839e3,-79.17844533920288,43.80661280665733,Pizza Place,None,1,3,6.5
131,4b6718c2f964a5203f3a2be3,-79.19830662127322,43.80002047583462,Restaurant,None,2,11,6.8
131,4e21daa31838712abe769e66,-79.18484,43.822584,Restaurant,None,2,2,0.0
131,4bf587514d5f20a1a69597fe,-79.18459807980442,43.82245667921247,Fast Food Restaurant,None,1,1,0.0
131,579a91b3498e9bd833afa78a,-79.1980797,43.8020084,Fast Food Restaurant,None,1,1,6.2
133,4c0c1290340720a1231e8993,-79.1387566924095,43.77956886469414,Fast Food Restaurant,Fried Chicken Joint,1,5,6.8
133,4bd08066a8b3a59379fc635f,-79.13870693744263,43.77990692305362,Sandwich Place,Fast Food Restaurant,1,0,6.0
133,4aecaaaef964a5201aca21e3,-79.13746654987335,43.77976252174732,Pizza Place,None,1,2,6.0
133,513fd3dae4b0e4688c9cf6a8,-79.13846433162689,43.77990970068823,Japanese Restaurant,None,2,2,0.0
137,4bf470256a31d13a9ec7952e,-79.23049585681272,43.77408136872742,Burger Joint,None,1,32,8.5
137,50a572b1e4b0bf59ea8b91f1,-79.23884167698144,43.75734816869592,Xinjiang Restaurant,Chinese Restaurant,0,17,8.3
137,4bd48a734e32d13a4254bf80,-79.22847558069367,43.767495947512856,Indian Restaurant,Vegetarian / Vegan Restaurant,2,7,6.9
137,4d6008f829ef236a8832a059,-79.24608237285928,43.77354633117736,Indian Restaurant,Sri Lankan Restaurant,2,22,8.2
137,4e261f261f6eb1ae13930699,-79.24167761001029,43.775222138791534,Caribbean Restaurant,None,2,19,7.5
138,4b5cc7c9f964a520a84329e3,-79.24592163153024,43.743699384861635,Pizza Place,None,1,4,7.4
138,5d3000a33fa42a00087759ae,-79.248707,43.736816,Fast Food Restaurant,American Restaurant,1,0,6.3
138,4c214f097e85c928d556ba21,-79.24721678531519,43.73529584053539,Sandwich Place,Fast Food Restaurant,1,0,6.2
138,4f6167c3e4b0b984bda85606,-79.236792129192,43.738283828941434,Sandwich Place,Fast Food Restaurant,1,0,6.3
138,56919a8b498ed05fb7e55ca4,-79.24475,43.737003,Japanese Restaurant,None,2,5,0.0
139,4c92761bd2e1a1431ba0ca26,-79.21707580115255,43.737936534983675,Fried Chicken Joint,Fast Food Restaurant,1,6,6.7
139,4d8ba6920c4e41bdebf8667f,-79.21777725219727,43.738855980896524,Pizza Place,None,1,4,6.1
139,4bfdca018992a5935eb5acb0,-79.21506393214176,43.743260826143874,Fast Food Restaurant,None,1,1,6.0
139,57470536498e136274e2f257,-79.217342,43.737541,Seafood Restaurant,Fast Food Restaurant,3,0,0.0
139,4d642ab4b470a14399e715fe,-79.21837761881267,43.738161657083204,Café,None,1,1,0.0
140,4bd5b4e86f649521ca7d6fec,-79.1995493,43.7470987,Sandwich Place,Fast Food Restaurant,1,0,6.3
140,5e4dbeb09ed4790008f8adf6,-79.192126,43.747676,Breakfast Spot,None,1,0,0.0
140,4bdfa5206198c9b6fe0c18ff,-79.200446,43.747086,Pizza Place,None,1,2,0.0
